word;etymology;related
kıskaç;"<p> <b>Eski Türkçe</b> <i>kısġaç</i> ""maşa"" sözcüğünden evrilmiştir. Eski Türkçe sözcük <b>Eski Türkçe</b> <i>kıs-</i> ""sıkmak"" fiilinden Eski Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=e&amp;ww=%2B%28g%29A%C3%A7"">+(g)Aç</a> ekiyle türetilmiştir.</p>";
boncuk;"<p> <b>Eski Türkçe</b> <i>monçuk </i>veya<i> munçuk</i> ""kolye veya kolye taşı"" sözcüğü ile eş kökenlidir. Eski Türkçe sözcük <b>Eski Türkçe</b> yazılı örneği bulunmayan <i>*boñçuk</i> sözcüğünden evrilmiştir. Bu sözcük <b>Eski Türkçe</b> <i>boyn</i> ""boyun"" sözcüğünden Eski Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=e&amp;ww=%2B%C3%A7Uk"">+çUk</a> ekiyle türetilmi olabilir; ancak bu kesin değildir. </p>";
don;"<p> <b>Eski Türkçe</b> <i>tōn</i> ""giysi"" sözcüğünden evrilmiştir. </p>";
aşk;"<p> <b>Arapça</b> <i>ˁşḳ</i> kökünden gelen <i>ˁişḳ</i> عِشْق <span style=""visibility:hidden;font-size:0px"">z</span> ""şiddetle sevme, şiddetli ve yakıcı sevgi"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>ˁaşiḳa</i> عَشِقَ <span style=""visibility:hidden;font-size:0px"">z</span> ""aşık oldu, sarmaştı, yapıştı"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fi%CB%81l"">fiˁl</a> vezninde masdarıdır. Bu sözcük <b>Arapça</b> <i>ˁaşaḳ</i> عَشَق <span style=""visibility:hidden;font-size:0px"">z</span> ""sarmaşık"" sözcüğü ile eş kökenlidir. Arapça sözcük <b>Aramice/Süryanice</b> <i>ˁāşaḳ</i> עָשַׁף <span style=""visibility:hidden;font-size:0px"">z</span> ""karışma, haşır neşir olma, bir şeyle uğraşma"" sözcüğü ile eş kökenlidir. </p>";
feromon;"<p> <b>İngilizce </b> <i>pheromone</i> ""bir hayvan tarafından salındığında başka bir hayvanda spesifik bir tepki doğuran hormon"" sözcüğünden alıntıdır. (İlk kullanımı: <u>1959 Peter Karlson ve Martin Lüscher, Amer. biyologlar.</u>) İngilizce sözcük <b>Eski Yunanca</b> <i>pherō</i> φέρω <span style=""visibility:hidden;font-size:0px"">z</span> ""iletmek, taşımak"" ve <b>İngilizce </b> <i>hormone</i> sözcüklerinin bileşiğidir. </p>";
ikilem;"<p> <b>Türkiye Türkçesi</b> <i>ikile-</i> fiilinden Yeni Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=y&amp;ww=%2BIm"">+Im</a> ekiyle türetilmiştir. Türkçe fiil <b>Türkiye Türkçesi</b> <i>iki</i> sözcüğünden Yeni Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=y&amp;ww=%2BlA-"">+lA-</a> ekiyle türetilmiştir.</p>";
trajedi;"<p> <b>Fransızca </b> <i>tragèdie</i> ""1. acıklı sahne oyunu, 2. her çeşit acıklı olay"" sözcüğünden alıntıdır. Fransızca sözcük <b>Latince</b> <i>tragoedia</i> ""acıklı sahne oyunu"" sözcüğünden alıntıdır. Bu sözcük <b>Eski Yunanca</b> <i>tragōidía</i> τραγοιδία <span style=""visibility:hidden;font-size:0px"">z</span> ""«keçi türküsü», acıklı sahne oyunu"" sözcüğünden alıntıdır. Yunanca sözcük <b>Eski Yunanca</b> <i>trágos</i> τράγος <span style=""visibility:hidden;font-size:0px"">z</span> ""keçi"" ve <b>Eski Yunanca</b> <i>ōidía</i> ᾠδή <span style=""visibility:hidden;font-size:0px"">z</span> ""türkü, ır"" sözcüklerinin bileşiğidir. </p>";
kazulet;"<p> <b>Arapça</b> <i>ḳāḏūra(t)</i> ""murdar (kadın)"" sözcüğünden evrilmiştir. </p>";
cıvı|mak;"<p> <i>cıv</i> ""su ve çamur sesi"" ses yansımalı sözcüğünden türetilmiştir. </p>";
haiz;"<p> <b>Arapça</b> <i>ḥwz</i> kökünden gelen <i>ḥāˀiz</i> حائِز <span style=""visibility:hidden;font-size:0px"">z</span> ""sahip olan, elde tutan"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>ḥāza</i> حَازَ <span style=""visibility:hidden;font-size:0px"">z</span> ""elde etti, sahip oldu"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=f%C4%81%CB%81il"">fāˁil</a> vezninde etken fiil sıfatııdır. </p>";
kıvran|mak;"<p> <b>Türkiye Türkçesi</b> <i>kıvra-</i> ""kıvrılmak, buruşmak"" fiilinden Türkiye Türkçesinde <a class=""presufgram"" href=""?s=structures&amp;ttype=t&amp;ww=%2BIn-"">+In-</a> ekiyle türetilmiştir.</p>";
derece;"<p> <b>Arapça</b> <i>drc</i> kökünden gelen <i>daraca(t)</i> دَرَجَة <span style=""visibility:hidden;font-size:0px"">z</span> ""adım, eşik, basamak"" sözcüğünden alıntıdır. (NOT: Arapça sözcük <b>Arapça</b> <i>daraca</i> دَرَجَ <span style=""visibility:hidden;font-size:0px"">z</span> ""yürüdü, adımladı, ayak bastı"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fa%CB%81ala%28t%29"">faˁala(t)</a> vezninde ismi merresidir. ) Bu sözcük <b>Aramice/Süryanice</b> <i>drg</i> kökünden gelen <i>dərag, dargā</i> דְרַג <span style=""visibility:hidden;font-size:0px"">z</span> ""basamak, merdiven"" sözcüğü ile eş kökenlidir. Aramice/Süryanice sözcük <b>Akatça</b> <i>daraggu</i> ""patika, yürüme yolu"" sözcüğü ile eş kökenlidir. </p>";
fizyoloji;"<p> <b>Fransızca </b> <i>physiologie</i> ""bedenbilim, bedenin yapı ve işlevlerine ilişkin uzmanlık"" sözcüğünden alıntıdır. </p>";
ampul;"<p> <b>Fransızca </b> <i>ampoule</i> ""şişecik, cam tüp, ampul"" sözcüğünden alıntıdır. Fransızca sözcük <b>Latince</b> <i>ampulla</i> sözcüğünden alıntıdır. Bu sözcük <b>Latince</b> <i>ampora</i> ""testi"" sözcüğünün küçültme halidir. Latince sözcük <b>Eski Yunanca</b> <i>amphoreús</i> αμφορεύς <span style=""visibility:hidden;font-size:0px"">z</span> sözcüğünden alıntıdır. </p>";
arkadaş;"<p> <b>Türkiye Türkçesi</b> <i>arka</i> sözcüğünden Türkiye Türkçesinde <a class=""presufgram"" href=""?s=structures&amp;ttype=t&amp;ww=%2BdA%C5%9F"">+dAş</a> ekiyle türetilmiştir.</p>";
arşidük;"<p> <b>Fransızca </b> <i>archiduc</i> ""birinci dük, Habsburg ailesine mahsus bir soyluluk sıfatı"" sözcüğünden alıntıdır. Fransızca sözcük <b>Latince</b> <i>archi-</i> (NOT: Bu sözcük <b>Eski Yunanca</b> <i>arχē</i> αρχός <span style=""visibility:hidden;font-size:0px"">z</span> ""baş, önder, egemen"" sözcüğünden türetilmiştir. ) ve <b>Latince</b> <i>dux</i> ""dük"" sözcüklerinin bileşiğidir. </p>";
dijestif;"<p> <b>Fransızca </b> <i>digestif</i> ""hazmettirici, yemekten sonra içilen likör"" sözcüğünden alıntıdır. Fransızca sözcük <b>Latince</b> <i>digerere</i> ""çözmek, ayırmak, hazmetmek"" fiilinden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2B%28%29tiv%C2%B0"">+()tiv°</a> ekiyle türetilmiştir. Bu sözcük <b>Latince</b> <i>gerere, gest-</i> ""kılmak"" fiilinden <a class=""presufgram"" href=""?s=structures&amp;ttype=p&amp;ww=dis%2B"">dis+</a> önekiyle türetilmiştir.</p>";
emniyet;"<p> <b>Arapça</b> <i>Amn</i> kökünden gelen <i>amn</i> أَمْن <span style=""visibility:hidden;font-size:0px"">z</span> ""güvenme, güvenlik"" sözcüğünden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2B%C4%ABya%28t%29"">+īya(t)</a> ekiyle türetilmiştir. Arapça sözcük <b>Arapça</b> <i>amana</i> أمن <span style=""visibility:hidden;font-size:0px"">z</span> ""güvendi, inandı"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fa%CB%81l"">faˁl</a> vezninde masdarıdır. </p>";
birim;"<p> <b>Türkiye Türkçesi</b> <i>bir</i> sözcüğünden Yeni Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=y&amp;ww=%2BIm"">+Im</a> ekiyle türetilmiştir.</p>";
kılağı;"<p> <b>Türkiye Türkçesi</b> <i>kılağu</i> ""kılıcın keskinliği, bileği"" sözcüğünden evrilmiştir. Türkçe sözcük <b>Türkiye Türkçesi</b> <i>kıl-</i> fiilinden Türkiye Türkçesinde <a class=""presufgram"" href=""?s=structures&amp;ttype=t&amp;ww=%2BAgU"">+AgU</a> ekiyle türetilmi olabilir; ancak bu kesin değildir. </p>";
şehzade;"<p> <b>Farsça</b> <i>şahzāda </i>veya<i> şāhzāda</i> شهزاده/شاهزاده <span style=""visibility:hidden;font-size:0px"">z</span> ""hükümdar oğlu, prens"" sözcüğünden alıntıdır. </p>";
telakki;"<p> <b>Arapça</b> <i>lḳy</i> kökünden gelen <i>talaḳḳi</i> تلقّٕ <span style=""visibility:hidden;font-size:0px"">z</span> ""alma, kabul etme, karşılama"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>laḳā</i> لَقَا <span style=""visibility:hidden;font-size:0px"">z</span> ""aldı, karşıladı"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=tafa%CB%81%CB%81ul"">tafaˁˁul</a> vezninde (V) masdarıdır. </p>";
taraf;"<p> <b>Arapça</b> <i>ṭrf</i> kökünden gelen <i>ṭaraf</i> طرف <span style=""visibility:hidden;font-size:0px"">z</span> ""bakım, cihet, yan, yön"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>ṭarafa</i> طرف <span style=""visibility:hidden;font-size:0px"">z</span> ""baktı, göz attı"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fa%CB%81al"">faˁal</a> vezninde türevidir. Bu sözcük <b>Arapça</b> <i>ṭarf</i> طرف <span style=""visibility:hidden;font-size:0px"">z</span> ""göz"" sözcüğü ile eş kökenlidir. </p>";
yapağı;"<p> <b>Orta Türkçe</b> <i>yapağu</i> ""dokunmamış kaba yün, keçe"" sözcüğünden evrilmiştir. Türkçe sözcük <b>Eski Türkçe</b> <i>yap-</i> ""çarpmak, yapıştırmak, örtmek"" fiilinden Eski Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=e&amp;ww=%2BAgU"">+AgU</a> ekiyle türetilmiştir.</p>";
vahiy;"<p> <b>Arapça</b> <i>wḥy</i> kökünden gelen <i>waḥy</i> وحي <span style=""visibility:hidden;font-size:0px"">z</span> ""içe doğma, ilham, tanrı tarafından insana iletilen fikir"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>waḥā</i> وحا <span style=""visibility:hidden;font-size:0px"">z</span> ""ilham etti"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fa%CB%81l"">faˁl</a> vezninde masdarıdır. </p>";
uysal;"<p> <b>Eski Türkçe</b> <i>osal </i>veya<i> usal</i> ""tembel, üşengeç"" sözcüğünden evrilmiştir. Eski Türkçe sözcük <b>Eski Türkçe</b> <i>osan-</i> ""üşenmek, bizar olmak"" fiilinden Eski Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=e&amp;ww=%2BIl"">+Il</a> ekiyle türetilmi olabilir; ancak bu kesin değildir. </p>";
aşağı;"<p> <b>Türkiye Türkçesi</b> <i>aşağa</i> ""iniş yönüne doğru"" sözcüğünden evrilmiştir. Türkçe sözcük <b>Oğuzca</b> <i>aşak</i> ""dağ eteği"" sözcüğünden Türkiye Türkçesinde <a class=""presufgram"" href=""?s=structures&amp;ttype=t&amp;ww=%2BkA"">+kA</a> ekiyle türetilmiştir. Bu sözcük <b>Eski Türkçe</b> <i>aş-</i> ""dağ aşmak, geçmek"" fiilinden Eski Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=e&amp;ww=%2B%28g%29Ak"">+(g)Ak</a> ekiyle türetilmiştir.</p>";
şarap;"<p> <b>Arapça</b> <i>şrb</i> kökünden gelen <i>şarāb</i> شراب <span style=""visibility:hidden;font-size:0px"">z</span> ""her türlü içecek, içki"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>şaraba</i> شَرَبَ <span style=""visibility:hidden;font-size:0px"">z</span> ""içti"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fa%CB%81%C4%81l"">faˁāl</a> vezninde türevidir.</p>";
komi;"<p> <b>Fransızca </b> <i>commis</i> ""1. görevli kimse, 2. otel hizmetçisi"" sözcüğünden alıntıdır. Fransızca sözcük <b>Fransızca </b> <i>commettre, commis-</i> ""görevlendirmek, ısmarlamak"" fiilinden türetilmiştir. Bu sözcük <b>Latince</b> aynı anlama gelen <i>committere, commiss-</i> fiilinden evrilmiştir. Latince fiil <b>Latince</b> <i>mittere, miss-</i> ""göndermek"" fiilinden <a class=""presufgram"" href=""?s=structures&amp;ttype=p&amp;ww=con%2B"">con+</a> önekiyle türetilmiştir.</p>";
abrakadabra;"<p> <b>Fransızca ve İngilizce </b> <i>abra cadabra</i> ""büyü sözü"" deyiminden alıntıdır. Fransızca deyim <b>Latince</b> aynı anlama gelen <i>abra cadabra</i> deyiminden alıntıdır. </p>";
antika;"<p> <b>Fransızca </b> <i>antique</i> ""1. çok eski, kadim (sıfat), 2. eski eser (ad)"" sözcüğünden alıntıdır. Fransızca sözcük <b>Latince</b> <i>antiquus</i> ""eski"" sözcüğünden evrilmiştir. Bu sözcük <b>Latince</b> <i>ante</i> ""önce"" sözcüğünden türetilmiştir. Latince sözcük <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*ant-</i> ""ön, alın, karşı"" biçiminden evrilmiştir. </p>";
yatak;"<p> <b>Eski Türkçe</b> <i>yatık</i> ""yatılan yer"" sözcüğü ile eş kökenlidir. Eski Türkçe sözcük <b>Eski Türkçe</b> <i>yat-</i> fiilinden Türkiye Türkçesinde <a class=""presufgram"" href=""?s=structures&amp;ttype=t&amp;ww=%2B%28g%29Ak"">+(g)Ak</a> ekiyle türetilmiştir.</p>";
fink;<p> Bu sözcüğün kökeni belirsizdir. </p>;
vahamet;"<p> <b>Arapça</b> <i>wχm</i> kökünden gelen <i>waχāma(t)</i> وخامة <span style=""visibility:hidden;font-size:0px"">z</span> ""hazım zorluğu, mide ağırlığı"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>waχima</i> وخم <span style=""visibility:hidden;font-size:0px"">z</span> ""hazım zorluğu çekti, ağırlık çöktü"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fa%CB%81%C4%81la%28t%29"">faˁāla(t)</a> vezninde masdarıdır. </p>";
caz;"<p> <b>İngilizce </b> <i>jazz</i> ""1. Güney ABD zenci ağızlarında gürültülü eğlence, şamata, 2. bir tür müzik"" sözcüğünden alıntıdır. </p>";
zeplin;"<p> <i>(Luftschiff) Graf Zeppelin</i> ""Luftschiffbau Zeppelin AG tarafından 1928'de imal edilen yönlendirilebilen uçuş aracının adı"" <b>özel adından</b> türetilmiştir. Bu sözcük <i>Ferdinand von Zeppelin</i> ""Alman sanayici (1838-1917)"" <b>özel adından</b> türetilmiştir. </p>";
efsane;"<p> <b>Farsça</b> <i>afsāna</i> أفسانه <span style=""visibility:hidden;font-size:0px"">z</span> ""anlatı, destan"" sözcüğünden alıntıdır. Farsça sözcük <b>Avesta (Zend) dilinde</b> yazılı örneği bulunmayan <i>*apa-saŋha</i> ""(bir şeyden) söz etme"" sözcüğü ile eş kökenli olabilir; ancak bu kesin değildir. Bu sözcük <b>Avesta (Zend) dilinde</b> <i>saŋha</i> ""öğreti, anlatı, deyiş"" sözcüğünden <a class=""presufgram"" href=""?s=structures&amp;ttype=p&amp;ww=apa%2B"">apa+</a> önekiyle türetilmiştir. Avestaca sözcük <b>Avesta (Zend) dilinde</b> <i>sāh-</i> ""söylemek, demek"" fiilinden türetilmiştir. (Kaynak: <u><span style=""cursor:pointer"" title=""Strassburg 1904"">Christian Bartholomae, Altiranisches Wörterbuch sf.</span> 1575</u>) </p>";
vapur;"<p> <b>Fransızca </b> <i>bateau à vapeur</i> ""buharlı gemi"" deyiminden alıntıdır. Fransızca deyim <b>Fransızca </b> <i>vapeur</i> ""buhar"" sözcüğünden türetilmiştir. Bu sözcük <b>Latince</b> aynı anlama gelen <i>vapor</i> sözcüğünden evrilmiştir. Latince sözcük <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*kʷəp-</i> biçiminden evrilmiştir. Bu biçim <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*kʷēp-</i> ""tütmek"" kökünden türetilmiştir. </p>";
şal;"<p> <b>Farsça</b> <i>şāl</i> شال <span style=""visibility:hidden;font-size:0px"">z</span> ""Keşmir'e özgü keçi yünü örtü"" sözcüğünden alıntıdır. </p>";
knez;"<p> <b>Bulgarca</b> <i>knez</i> кнез <span style=""visibility:hidden;font-size:0px"">z</span> veya <b>Rusça </b> <i>knyaz</i> князь <span style=""visibility:hidden;font-size:0px"">z</span> ""prens, kral"" sözcüğünden alıntıdır. Bu sözcük <b>Germence</b> aynı anlama gelen yazılı örneği bulunmayan <i>*kuningaz</i> sözcüğünden alıntıdır. </p>";
tuğla;"<p> <b>Yeni Yunanca</b> <i>toúvla</i> τούβλα <span style=""visibility:hidden;font-size:0px"">z</span> ""pişmiş topraktan yapılan çatı örtüsü, kiremit"" sözcüğünden alıntıdır. Yunanca sözcük <b>Latince</b> <i>tegula</i> ""çatıcık, kiremit"" sözcüğünden alıntıdır. Bu sözcük <b>Latince</b> <i>tegere, tect-</i> ""örtmek"" fiilinin küçültme halidir. Latince fiil <b>Hintavrupa Anadilinde</b> aynı anlama gelen yazılı örneği bulunmayan <i>*(s)teg-</i> biçiminden evrilmiştir. </p>";
hipertrofi;"<p> <b>Fransızca </b> <i>hypertrophie</i> ""aşırı büyüme"" sözcüğünden alıntıdır. Fransızca sözcük <b>Eski Yunanca</b> aynı anlama gelen <i>ʰypertrophía</i> ὑπερτροφία <span style=""visibility:hidden;font-size:0px"">z</span> sözcüğünden alıntıdır. Bu sözcük <b>Eski Yunanca</b> <i>ʰyper</i> ὕπερ <span style=""visibility:hidden;font-size:0px"">z</span> ""çok, aşırı"" ve <b>Eski Yunanca</b> <i>tréphō, troph-</i> τρέφω, τροφ- <span style=""visibility:hidden;font-size:0px"">z</span> ""yetişmek, yetiştirmek, beslemek, büyütmek"" sözcüklerinin bileşiğidir. </p>";
aksisada;"<p> <b>Arapça</b> <i>ˁaks</i> ""karşı, ters"" ve <b>Arapça</b> <i>ṣadā</i> ""ses, eko"" sözcüklerinin bileşiğidir. </p>";
fonograf;"<p> <b>Fransızca </b> <i>phonographe</i> veya <b>İngilizce </b> <i>phonograph</i> ""ses kayıt cihazı"" sözcüğünden alıntıdır. (İlk kullanımı: <u>1877 Thomas A. Edison, Amer. mucit</u>) </p>";
kâbus;"<p> <b>Arapça</b> <i>kbs</i> kökünden gelen <i>kābūs</i> كابوس <span style=""visibility:hidden;font-size:0px"">z</span> ""gece gelen sıkıntı"" sözcüğünden alıntıdır. Arapça sözcük <b>Aramice/Süryanice</b> <i>kəbāşā</i> כבשא <span style=""visibility:hidden;font-size:0px"">z</span> ""basınç, baskı"" sözcüğü ile eş kökenlidir. Bu sözcük <b>Aramice/Süryanice</b> <i>kəbaş</i> כבש <span style=""visibility:hidden;font-size:0px"">z</span> ""basma, bastırma, sıkma"" fiilinden türetilmiştir. </p>";
kapuçino;"<p> <b>İtalyanca</b> <i>cappuccino</i> ""1. kahverengi külahlı cübbe giyen bir Katolik cemaati, Fransisken, 2. üzerine çırpılmış krema eklenen kahve"" sözcüğünden alıntıdır. İtalyanca sözcük <b>İtalyanca</b> <i>cappuccio</i> ""külahlı cübbe"" sözcüğünden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2Bin%C2%B02"">+in°2</a> ekiyle türetilmiştir.</p>";
alerji;"<p> <b>Fransızca </b> <i>allergie</i> ""vücudun bir dış etkene verdiği normal dışı tepki"" sözcüğünden alıntıdır. Fransızca sözcük <b>Yeni Latince</b> <i>allergia</i> sözcüğünden alıntıdır. (İlk kullanımı: <u>1905 Clemens von Pirquet, Avst. hekim.</u>) Bu sözcük <b>Eski Yunanca</b> <i>állos</i> άλλος <span style=""visibility:hidden;font-size:0px"">z</span> ""başka, farklı"" ve <b>Eski Yunanca</b> <i>érgon</i> έργον <span style=""visibility:hidden;font-size:0px"">z</span> ""iş, çalışma"" sözcüklerinin bileşiğidir. </p>";
konjonktivit;"<p> <b>Fransızca </b> <i>conjonctivite</i> ""bağ doku enfeksiyonu"" sözcüğünden alıntıdır. Fransızca sözcük <b>Latince</b> <i>membrana conjunctiva</i> ""bağ doku"" deyiminden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2Bitis"">+itis</a> ekiyle türetilmiştir. Bu sözcük <b>Latince</b> <i>coniungere, coniunct-</i> ""birbirine bağlamak, denk getirme"" fiilinden türetilmiştir. Latince fiil <b>Latince</b> <i>iungere, iunct-</i> ""bağlamak"" fiilinden <a class=""presufgram"" href=""?s=structures&amp;ttype=p&amp;ww=con%2B"">con+</a> önekiyle türetilmiştir.&lt;/b&gt;</p>";
